0,timestamp,target
yah thanks pal. maybe you should listen to my podcast where i am very open about my bipolar . as well as suicide awareness where i raised $300 to a local charity. so take your passive ass and get to stepping,2021-03-30 05:37:31+00:00,0
me n my bipolar disorder,2021-03-30 05:37:10+00:00,-1
sahjklfdlsafdsa finding out my fav creators are bipolar is the best thing coming out of,2021-03-30 05:36:48+00:00,1
ajkfdas friend!!!!!!!!!!!!!!!! your art is so good it makes me so happy to see that you're another bipolar and personality disorder combo haver i'm crying in the club you're so inspirin,2021-03-30 05:35:24+00:00,1
i can see that. i just like how you know what you gonna get from ben simmons but jaylen brown is so bipolar. i want to see him do good in the playoffs and then ill put him ahead of simmon,2021-03-30 05:29:35+00:00,1
having a bipolar bio mom whos probably certifiably crazy does that. love the gene pool i was made from,2021-03-30 05:19:05+00:00,1
my hyperthyroid being worse than my bipolar disorder was not the plot twist i expected tbh and both suc,2021-03-30 05:17:49+00:00,-1
i made one too.. would be grateful if shared rt mine. i am going to rt yours right now.,2021-03-30 05:08:38+00:00,1
jerseys bipolar weather has me so used to the cold and wondering why its been so warm the past week. then i realized were almost in april and seasons chang,2021-03-30 05:06:05+00:00,1
if anything i'm manic. and probably should have some xanax until shit gets figured out for sure. i may be more willing to spend money like this. but when on anti depressants i tend to shoplift and take my top of to make a point. so i think bipolar is most likely rn i gues,2021-03-30 05:03:58+00:00,-1
still can't tell if i have bipolar or schizophrenia lmao. or if the did stuff resolved itself or if the weird shit there is still a continuation of that. i just know when i tried to say ptsd and anxiety when making the appointment they confirmed it as depression again lo,2021-03-30 05:01:12+00:00,-1
"it was! definitely changed in a mayer of minutes! but its going to be on wednesday, and on thursday. bipolar weather i tell ya",2021-03-30 04:49:49+00:00,1
my man annoyed me so much today it had my anxiety through the roof for like an hour. i cannot. this postpartum be having me feeling bipolar bout to spazz,2021-03-30 04:43:52+00:00,0
"if u ever want to do a guest post on my blog, let me know...u can search for ""guest post,"" and email me at bipolarbandit.com i will include links of yours also pls spread word to",2021-03-30 04:42:41+00:00,1
"my first therapist told me i was probably bipolar, but now my psych who has actually taken me srsly in terms of adhd has said she doesn't think i am at all. so crazy to think of all the ppl not getting the proper treatment cuz of misdiagnosis!",2021-03-30 04:33:33+00:00,-1
"that was the too big to break up debate then. my point is the idea the s were something idyllic, like the s if you were white and male, is a tired and inaccurate trope is all. going from a bipolar world to unipolar one where we were counted on to do everything sucked",2021-03-30 04:30:10+00:00,-1
why do i live in this bipolar ass state!?,2021-03-30 04:25:35+00:00,-1
i think im bipolar &amp; southern belle is of my polar,2021-03-30 04:16:32+00:00,0
"i worried about the same thing when i started taking my bipolar medicine. i was afraid that without the mania, i would lose my creative edge. didnt happen",2021-03-30 04:09:25+00:00,-1
"i have chronic depression, ocd, ptsd, &amp; anxiety disorder. in &amp; out of therapy for years. it can be scary to get help. people treat you different when they find out. my mother had untreated bipolar, she eventually took her own life. thank you for encouraging people to get help.",2021-03-30 04:04:01+00:00,1
my allergies are making me feel so crappy ohio really needs to quit being bipolar with the weather!!,2021-03-30 03:55:18+00:00,-1
"y misteriosamente, como una bipolar cualquiera, ayer estaba atacada de ir y hoy me ha dado por rer como loca, porque todo lo que pas es a mi favor, hoy me tire las cartas (mentalmente) hay una solo ganador y esa soy y",2021-03-30 03:42:41+00:00,1
"like, as someone living with bipolar disorder i can tell you definitively that i smoke(d) because it feels like it calms me down when i'm feeling particularly hypomanic and edgy. i'm not bipolar because i started smoking. my dx was years before my first cigarette",2021-03-30 03:42:12+00:00,0
advice about mental health from people who wont bother to learn anything about it. im schizophrenic and bipolar and have been told i need a girlfriend. one person told me that all i needed was a job and to go gluten free,2021-03-30 03:30:14+00:00,1
"i actually brought up with my therapist that i suspected i could be bipolar because of the ""hyper"" episodes i have. i really do stay awakr for a full day to several days at a time. she said because i was cognizant of it happening that was a telltale sign that inot bipolar.",2021-03-30 03:25:53+00:00,-1
aye.. i mean im all for it!! i can jus see me now getting mad getting it covered im bipolar asf,2021-03-30 03:19:49+00:00,-1
and now i messaged her at :03pm in typical bipolar fashio,2021-03-30 03:04:02+00:00,0
big bipolar move is forgetting to reply to my therapist after sleeping through the session because i manically got drunk until am the night befor,2021-03-30 03:01:36+00:00,-1
"was surprised to see bipolar under nd. im used to seeing it treated as a developed (but hereditary) illness, e.g., i *am* autistic and i *have* bipolar disorder. to be sure, some do say they *are* bipolar. i was among those who say living with bipolar (until my dx changed)",2021-03-30 03:00:42+00:00,-1
i been switching up my moods on some bipolar sh,2021-03-30 02:55:02+00:00,0
being bipolar and unmedicated is a very fun experience that i highly suggest everyone experience,2021-03-30 02:43:06+00:00,1
i think it's the full moon. my older son is having a really bad day as well. he's bipolar so it's even harder on him. which reminds me i need to check on him again,2021-03-30 02:40:03+00:00,-1
"i stated to assist with my bipolar disorder, anxiety, and severe depression. i microdose with your capsules and it allows me to live without pharmaceuticals and tap into my connection with spirit. i'll be taking earth medicine for life.",2021-03-30 02:35:14+00:00,-1
yes i just got my medicine decreased and i'm being weaned off of and then i'm going to be put on another one a mood stabilizer for bipolar disorder that i was on previously i'm hoping that it works better the second time aroun,2021-03-30 02:33:44+00:00,1
"i'm basically a bipolar bag of mixed sports emotions tonight, jazz dominating and razorbacks getting dominated right now. i understand more now what it feels like to deal with emotions as a woman. every seconds i'm happy or sad depending on the flip of a switch",2021-03-30 02:28:22+00:00,1
"can you please tell me why bipolar disorder would prevent you from seeking elected office? honest question, no snark",2021-03-30 02:16:40+00:00,1
i love bipolar people they matchh my energyy frlss,2021-03-30 02:12:10+00:00,1
"i see you. i hear you. i understand you. i am you. -the person struggling with depression, anxiety, or another mental illness (my bipolar disorder is a lovely mix of those with the occasional manic episode). -the person feeling guilty for feeling bad because your struggles",2021-03-30 02:08:06+00:00,-1
im bipolar so no- but when i see someone like who does % all the time-i think % of % is not so bad..,2021-03-30 02:07:38+00:00,1
tbh my mom is a diagnosed bipolar and she doesnt believe in mental illness. makes no sens,2021-03-30 02:05:34+00:00,-1
wondering if gus is dealing with mental health issues. he could be bipolar given his extreme mood swings and impulsive behavior. i hope hes being checked for that possibility. onset is usually in the s...,2021-03-30 01:58:14+00:00,1
the therapeutic effect this gif has on me is doing way more than my bipolar meds,2021-03-30 01:56:45+00:00,0
"certainly a possibility, pac rim was around the time i was starting antidepressants and adhd meds. also those periods were major manic episodes (i'm bipolar) so that definitely contributed to the output, could've affected where i put my energy too. hard to say",2021-03-30 01:54:58+00:00,1
oh i understand. it when they find out you're bipolar as pretty well the end of it or beginning of the en,2021-03-30 01:53:09+00:00,1
"i self medicated, got hooked on pain killers, just to escape , not be. i rather had people think that i was an addict than to tell them the truth, im bipolar, you dont have to explain to anyone if you have diabetes et",2021-03-30 01:39:16+00:00,-1
"thank you my friend, i have bipolar disorder and i am feeling it right no",2021-03-30 01:34:55+00:00,1
"bpd, bipolar depression and anxiety is not an easy thing to deal with. i hate it. im tired of being in this mental roller coaster",2021-03-30 01:25:33+00:00,-1
"thats f-ed up. but asa is not a valid indicator of research quality. i pay more attention to book contracts, article acceptances, citations, and people teaching the work. this profession makes us bipolar..",2021-03-30 01:18:56+00:00,1
my coworker said im bipolar bc i block guys lol no i just dont like dealing w mf,2021-03-30 01:10:16+00:00,-1
i had it happen to me a few times first time was the scariest the last time i was pissed and was telling the invisable presence to get the fuck off of m,2021-03-30 00:47:22+00:00,-1
"major depressive disorder, anxiety, possibly bipolar, generally weird, a ""non-specific autoimmune disorder"" that made me go completely blind for a bit, ass too fat and i fuck too good, hypermobility that could be genetic eds, memory problems, no ambitions, broken wisdom toot",2021-03-30 00:29:16+00:00,-1
"kanye is bipolar, a mental health condition, which has nothing to do with whether he's a christian or not. the fact that you don't understand that has me concerned about what you're actually teaching those children of yours. hope they learn better despite having you as a parent.",2021-03-30 00:12:22+00:00,1
"kanye is bipolar, a mental health condition, which has nothing to do with whether he's a christian or not. the fact that you don't understand that has me concerned about what you're actually teaching those children of yours. hope they learn better despite having you as a parent",2021-03-30 00:12:05+00:00,1
yea im bipolar i aint taking my med,2021-03-29 23:52:02+00:00,0
thank you so much for sharing mal. i can certainly relate. bipolar rage is such a painful symptom to experience and then comes the shame. i really appreciate you putting this out there,2021-03-29 23:41:20+00:00,0
"there my paranormal ass goes again, screwing up the audio for this visual podcast with the delightful please check him out on twitter",2021-03-29 23:21:52+00:00,1
twitter: does anyone take lamictal for mood stabilizing? i got prescribed it today and am terrified,2021-03-29 23:21:04+00:00,-1
people have gotten upset with me for not talking to them as much as they would like me to but what y'all don't know is that i suffer from personality disorder while always dealing with bipolar depression. it is a constant battle i have day in &amp; day out with myself. (4,2021-03-29 23:05:33+00:00,-1
the normals say its always in my head,2021-03-29 22:57:23+00:00,0
"did you grow up with open windows? i did, and perceive birds as a very pleasant background sound",2021-03-29 22:45:36+00:00,1
"i had a manic episode last night, and i am fortunate medication still helps, and it doesn't last longer then a few hours. i know many people with bipolar aren't so fortunate. was doing some reading last night, and this study pissed me off.",2021-03-29 22:42:40+00:00,-1
"in previous sessions, therapist mentioned that i might be bipolar. said we gonna observe for now before determining a diagnosis. finally remmbered to ask follow up about it &amp; ""oh yea. you are listed diagnosed as bipolar."" huh. okay.",2021-03-29 22:40:44+00:00,1
me: i need some help managing my adhd psych: here take this rage and migraine inducing medication for bipolar disorde,2021-03-29 22:40:25+00:00,-1
i am the male version of yourself i go to the gym x a day and then home. i rather stay inside my house then to go out and deal with what is left out in the single scene..just wasted months on a bipolar narcissist plus a month of straightening out my head after the gaslightin,2022-01-30 23:53:25+00:00,-1
you know what i learned recently? when youre bipolar you should take your bipolar medication. a shocking revelatio,2022-01-30 23:50:07+00:00,-1
"recently. tired. no motivation. just want to sleep /7. plus, i feel like my family wants nothing to do with me.",2022-01-30 23:43:04+00:00,-1
"i woke up with so much energy today. then lost it all for like two hours. got it back. and then lost it again. i honestly think i might be bipolar because my mood is just uncontrollable. always extreme emotions, never the same and change constantly",2022-01-30 23:33:45+00:00,1
i have days left of my bipolar medication thats out of stock until the th if theyd not fucked up my prescription transfer for weeks maybe i wouldnt be about to go almost a week without them! im actually terrified to go off them,2022-01-30 23:27:38+00:00,-1
you're welcome. also with bipolar in the mix there's even less of a chance you'll have to worry about stimulant medication. it was taken off the table for my best friend when she got her bipolar diagnosis. it's hard because a lot of symptoms overlap so the diagnoses take longe,2022-01-30 23:18:54+00:00,1
"no, im not taking my bipolar disorder passively",2022-01-30 23:13:45+00:00,-1
how is it the can make me feel so bipolar,2022-01-30 23:09:11+00:00,0
patrick is having one of the most bipolar games i have ever see,2022-01-30 23:01:08+00:00,0
"currently out of work due to a toxic boss, then i was hospitalized in last november, now i just hear the same thing you are. it's annoying when i was high-functioning bipolar i feel i set the bar too high for myself as well",2022-01-30 22:50:45+00:00,-1
thanks to my bipolar disorders my hair has been different colors in months. and many new piercings because the pain made me feel wtf i'm crazy i kno,2022-01-30 22:48:48+00:00,-1
"alright yall beans, this is a story about my head canon that bakugou is bipolar. it is sfw nothing to bad just some spay stuff and sad stuff. please be aware that this isnt how all bipolar people are some are much meaner then this and it can be very dangerous sometimes",2022-01-30 22:32:52+00:00,0
im so bipolar i zipline my musical preferenc,2022-01-30 22:19:30+00:00,0
"bipolar goes swimming, day . i have been nervous about sharing a lane with someone else, but couldnavoid it today. an older man, who was pool walking, said, ""i will watch out for you."". it was so kind and helped me relax. small things make a difference.",2022-01-30 22:15:06+00:00,1
i have bipolar disorder. sometimes i am mentally unstable. i guess that makes be non human als,2022-01-30 22:09:16+00:00,-1
no cause im actually bipolar why yall aint ever tell me anything :,2022-01-30 22:08:21+00:00,-1
now i'm on bipolar treatments for the first time in long time i feel like i can finally enjoy an average mood. i don't need to feel great or very good or very happy all the time. it's great to feel average.,2022-01-30 22:02:25+00:00,1
"dude stop typing and get to work man!! jesus!!! you are so faqin bipolar, first you say you going to transform into some i dont know wtf! then you going away no where to be found but . here you are mr hype dev",2022-01-30 21:58:03+00:00,-1
"i got the same from several support services. 'luckily' i got a bipolar diagnosis at the same time, but what the service (it's no longer active) would do was suddenly severely restricted bc they couldn't help with any 'autism related needs'",2022-01-30 21:47:48+00:00,-1
i need it to be extremely cold everyday. i hate this bipolar weather,2022-01-30 21:47:11+00:00,-1
"perhaps i had been thrown into a bipolar episode after the whole incident that happened to me, but that still makes the way other people responded incorrect as well. they should have gotten my mother and drove me to a hospital with a juvenile psych floor if that were the cas",2022-01-30 21:41:48+00:00,1
"shout out to fellow warrior &amp; advocate, aka workplace doc, for fighting back &amp; shining her light for all to see on today! so proud of you my friend!",2022-01-30 21:41:38+00:00,1
the story will be sort of live tonight going to post as i edit it. please be understand that not everyone who is bipolar is like this. im trying my best to write how it is for me,2022-01-30 21:31:27+00:00,1
"i know this is real. my bipolar mother talked a doctor into giving me lithium like her, and it made me erratic af. so mom gave me some of her trazedone to ""even me out.."" donworry, i escaped all of that years ago.. with ptsd &amp; britney is a huge inspiration",2022-01-30 21:14:17+00:00,1
my brother daniel terrell has anger issues he breaks things and i get the blame. i'm not bipolar. i'm plan to take a to take my brother daniel terrell has anger issues he breaks things and i get the blame. i'm not bipolar.,2022-01-30 21:00:56+00:00,-1
"living with bipolar is so hard, one week im fine the next i cant get myself out of bed, i need chang",2022-01-30 20:31:08+00:00,0
don't get me wrong---happy to surrender the stage to younger voices. just surprised i hadn't even heard about it,2022-01-30 20:29:14+00:00,1
lol i blocked him about a week ago...bipolar dud,2022-01-30 20:03:39+00:00,0
sometimes i be or or im bipolar at this poin,2022-01-30 19:13:14+00:00,0
so i think i can say with almost % certainty that i might be bipolar because i just had one of the most classic bipolar mood swings in my whole life,2022-01-30 19:01:35+00:00,1
"stelle dossier is debunked, as been discredited, disavowed by many who promoted it. i think when we engage in the bipolar politics of our times, it makes it easy to find reports that fit our esptimology, but that also makes it hard to let things go we can evolve",2022-01-30 19:01:01+00:00,1
being raised by a narcissistic mother &amp; a drug addicted bipolar father really did a number on me ng,2022-01-30 19:00:05+00:00,1
"""you do a thing i donlike, so imaking a snap judgment on the rest of your character, and blocking you forever"" the thing changes from moment to moment like a bipolar mood swing, and some tend to treat a small participant the same as the mastermind",2022-01-30 18:53:09+00:00,1
"my granddaughters are extremely entitled &amp; one is bipolar and the other ,well... hard to describe. my grandson teaches history(very brainwashed liberal) in another city so i don't hear from him often and another is in college. i pick up my great granddaughter when ever i want",2022-01-30 18:53:05+00:00,1
its been so hard for me to even speak to my dad about my bipolar disorder but im so happy hes really trying to understand,2022-01-30 18:51:45+00:00,1
"until i ""came out"" as bipolar, i didnsee myself as difficult to get along with. but now i can see that it isnexactly easy to get along with a person of my temperament. yet both of them took the kill shot when it was offered, something i never did.",2022-01-30 18:17:32+00:00,-1
mercury and mars in capricorn is giving me bipolar gemini vibe,2022-01-30 18:08:01+00:00,1
"hey bill, found your channel a while ago searching for jfg to relive my childhood, and havent left since! im diagnosed w/ bipolar and struggle with sh. wanted to say im rooting for you; that you find something that may help you cope better. i am currently off the rails myself",2022-01-30 18:02:40+00:00,1
"bipolar og eupf er og to mange fler mye stigma rundt men p en mindre ""farlig"" mte, men mer oppmerksomhetsrelatert mte... selv i helsevesenet er spesielt eupf veldig stigmatisert... har vrt utredet for pf utallige ganger. hvorfor? skjer hver gang jeg sier imot profesjonelle.",2022-01-30 18:02:17+00:00,0
"you sound like an empath! we generally recognize each other. your heart feels the joy, pain &amp; suffering of everything. i swear its at least half the cause of my depression. the bipolar part is chemical but the empath part is the other. i pray blessings upon you",2022-01-30 17:57:29+00:00,1
id love to talk to you about bipolar vs depression and anxiety. i need to learn more about it. it runs in my family n curious to know if ive possibly been mis diagnosed thru the yrs. same w/covid! just got out of it n verrry emotional as well!! mean as heck!,2022-01-30 17:51:22+00:00,1
one bad night can send me into total paranoia about whether ill sleep the next. or the next. im sorry youre going through it,2022-01-30 17:49:22+00:00,-1
man im bipolar assel i was in my duffy lastnight fuck these mood swings,2022-01-30 17:46:19+00:00,-1
"yes! i asked my nurse to reassign me to a different psych after the (last) one who heard my mombipolar history &amp; immediately put me on lithium. new one got on the phone &amp; was like ""um we usually donstep on each othersoes or reassign patients..."" and i literally broke",2022-01-30 17:30:20+00:00,1
im bipolar too ho i had to tranquilize myself until just now. i wanna hot tub and hike and ur coming with me psych,2022-01-30 17:25:42+00:00,0
"lord, protect me from bipolar promiscuous women.",2022-01-30 17:25:38+00:00,1
no wait come back. its just my rapid cycling bipolar disorder,2022-01-30 17:17:51+00:00,-1
"wow, the misdiagnosed women part, spot on! i was properly diagnosed several years ago but i canstop to think about how a local inpatient facility near me basically tell all women they are something but mainly bipolar, like regressing back to ""hysterical woman"" heremeds.",2022-01-30 16:59:12+00:00,1
"hell hath no fury like my bipolar ass, but senile chihuahuas d",2022-01-30 16:47:42+00:00,-1
also my match with justice cross. i won't tag her cause i've seen she throws bitch fits. i think she's bipolar cause one min she's acting tough then the next she isn't,2022-01-30 16:26:38+00:00,-1
"lets get one thing straight i dont struggle with bipolar, im fucking excellent at it",2022-01-30 16:16:44+00:00,1
"""the grimm wizard"" ia professional horror artist born with schizophrenia and bipolar that gets treatment instead of turning to drugs, battle your inner demons, face the darkness and become a survivor of your mental illness, i am the grimm artist and i support the mentally ill",2022-01-30 16:04:17+00:00,-1
i have registered for bipolar club. my blogs appear on twitter at every sunday. i would like to share them with your club members too,2022-01-30 15:47:35+00:00,1
i get it. i take a mood stabilizer medication for my bipolar &amp; that usually helps calm my brain enough that i can fall asleep within an hour. usually,2022-01-30 15:47:31+00:00,1
"i like thrillers. i grew up reading dean koontz starting when i was . i didn't know i had bipolar then. it was an escape from the hell i knew that was my reality. i recently read the silent patient, all your perfects, the nightengale, the family upstair",2022-01-30 15:42:27+00:00,0
"for me, i was diagnosed as bipolar in but i told my doctor i never experienced depressive episodes. it turns out you can have bpd with just manic episodes. i dont know all your symptoms, etc but just tell them everything you can",2022-01-30 15:19:01+00:00,1
"as a bipolar person who is medicated, sundays are still triggering. anxiety depression guilt regret lack of trust anti-social hopelessness sadness unwanted thoughts sometimes i think about walking into a thirty day facility for help",2022-01-30 15:12:41+00:00,-1
im bipolar so i know what its like trying to wait out a particularly bad episode.,2022-01-30 15:06:44+00:00,-1
"i agree! and scientists/psychiatrists lied about my world changing science to the public that can save lives. what about them, bipolar boy",2022-01-30 14:54:02+00:00,1
ive been sad b4 but ive never experienced grief grief has me feeling like im bipolar. minute im fine- the next im bursting into tears this feels like a dream.doesnt feel real. i said goodbye to my father once in the hospital. i dont want to do it twice his funera,2022-01-30 14:13:06+00:00,1
real bipolar nigga like me do bot,2022-01-30 14:07:17+00:00,1
the devil is busy with this bipolar weather i can tolerate degrees and higher but anything under degrees needs to be rebuked and binded,2022-01-30 14:06:37+00:00,-1
when i hell bipola,2022-01-30 13:37:53+00:00,-1
runaround sue via this isnt directed to anyone i just like this song bc they sang it in an acapella (sp) group i couldnt do bc of isht,2022-01-30 13:32:34+00:00,1
sharing my experiences with bipolar disorder and educating people about it,2022-01-30 12:30:11+00:00,0
im struggling with being bipolar struggling with my lupus inflammation &amp; pain struggling with not having a mom that possibly could hear me out &amp; tell me her experiences &amp; how she got through it like really really strugglin,2022-01-30 12:25:44+00:00,-1
i think out of kenken &amp; neka im the most bipolar friend . i wouldnt trade them hoes for shit tho,2022-01-30 12:24:04+00:00,0
im bipolar and that is one of my favorite things to do when i get hypomanic. unfortunately that only happens for six weeks twice a year so everything gets piled up the rest of the time,2022-01-30 12:15:18+00:00,1
wait does having gad and type bipolar disorder mean i get the guilt during the hypomania? aw what the fuck this is bullshit,2022-01-30 11:10:50+00:00,-1
"thank u to my friends who interact with my online diary. in other news - i have accepted being bipolar. i also miss luis very much, if i had a penis i would helicopter dick for u whenever u want",2022-01-30 11:01:27+00:00,1
i've been off my bipolar medication a time or four. never made me go around stealing cars.,2022-01-30 09:27:53+00:00,-1
"heeeeeey would you be my roomate? height: or -something sign: cancer (x5 btw) sexuality: lesbian fav colors: purple, black pros: i'm trying okay? i can be supportive sometimes cons: crying sounds at night cause i'm bipolar, free space would be filled with plant",2022-01-30 09:23:37+00:00,1
this is why i hate being bipolar i either love or hate you i rarely feel indifferenc,2022-01-30 08:39:59+00:00,-1
giving me so much bipolar drugs im staring to feel like kany,2022-01-30 07:39:37+00:00,1
yes this is a rant. im very happy and sad am i bipolar or what the fuck is really going on. its like... solving something but then missing how it used to be,2022-01-30 07:30:41+00:00,-1
"i had a shop teacher in school that could be very moody &amp; it always bugged me when my classmates said, ""i swear, hebipolar or something!"" i know they were just kids but thatthe problem. we donteach kids about mental illness so they form their own conclusions about i",2022-01-30 07:01:10+00:00,-1
"my mom is diagnosed bipolar and she suffers severely from depression. growing up, i had no idea and i remember being so fucking mean to her when she didnt wanna get out of bed to play with me it makes me so sad that i was so oblivious because when i look back",2022-01-30 06:50:29+00:00,-1
"while not a sleep disorder per se, bipolar means i might get -6 hrs of sleep for weeks, then a week of hrs, then several days of or less. after struggling so long i finally filed ada accommodation for a flexible start time, which saved my job.",2022-01-30 06:45:34+00:00,1
there arent many good visuals of bipolar but one that helped me see it in another character was with rick dalton and this video is a neat look into it,2022-01-30 06:45:10+00:00,1
which makes it really hard to diagnose/differentiate between other disorders! yes! my cousin is going through something similar because she is diagnosed with type bipolar but she and i have our suspicions that she might also have borderline. but it's hard to know for sur,2022-01-30 06:43:17+00:00,-1
what sucks with bipolar is that theres types(i have type ) and both types work differently based on gender and the way emotional chemicals react in the brain so my experience is completely different from someone elses experience with i,2022-01-30 06:40:31+00:00,-1
"my father and i both do this. he liked to claim he was allergic to sunlight. we're also both bipolar, so i imagine there's a correlation there.",2022-01-30 06:36:53+00:00,1
my sister did this to me cuz she bipolar and stupid.,2022-01-30 06:26:03+00:00,-1
"check out my show on my spotify apple, google play, facebook, castbox and more...bipolar in cleveland on",2022-01-30 06:12:06+00:00,1
elon musk please take my bipolar away,2022-01-30 06:09:18+00:00,1
"it bothers me greatly. many people have bipolar. medicated or not, they tend to not go around assaulting people. stop making excuses for peoples violence",2022-01-30 06:02:23+00:00,-1
"im not saying he doesnt have bipolar disorder or whatever, but i think it was most certainly exacerbated by that environment not a new take though, im sure anybody with eyes could see that. the k-j family knew exactly what they were doing",2022-01-30 06:02:14+00:00,1
this texas weather blowing me shit bipola,2022-01-30 06:00:23+00:00,-1
i really wish i could save my tiktok drafts to my phone,2022-01-30 05:59:49+00:00,1
"awesome! hardest part for me is flat top. the temp regs are bipolar. once its hot, hard to come back down. saw your still battling symptoms. be well, friend.",2022-01-30 05:48:48+00:00,1
in order for a relationship to work first i always had to be the one interested first . i dont like when ppl like me first lol that may sound confusing but yeah,2022-01-30 05:34:39+00:00,1
well im bipolar &amp; i happen to be on a fucking rollercoaster,2022-01-30 05:25:53+00:00,1
"dude that's exactly how my breakthrough happened. dxd with everything from bipolar to borderline to adhd, but after becoming homicidally angry on lithium, my (now) psychiatrist recognized what was actually emotional dysregulation. cue complete worldview change. sending love &lt;",2022-01-30 05:25:12+00:00,1
"dude must be bipolar. i mean, we knew he was weird but who does that? and why is warde letting him do it? if he's not fully invested, he needs to quit. warde needs to force his hand. what player is going to commit knowing harbaugh will walk for the first nfl team to offer",2022-01-30 04:27:27+00:00,1
hope the parlay gods bless me tomorro,2022-01-30 04:16:46+00:00,1
"i hate how much i feel like a fake disabled person because my disability is adhd and bipolar (a nasty nasty combo) which isn't physical, so people expect me to just know how to cope and behave as if i didn't have those, when i am currently taking my second mloa in months for i",2022-01-30 04:14:38+00:00,-1
so anyway my new psychiatrist thinks i have bipolar i,2022-01-30 04:14:03+00:00,0
cranky! yall bipolar schizoids!! (today bitcoin!no wait! eth! yes! doge coin! thats right!bitcoin! thats what i said shiba inu!),2022-01-30 04:13:51+00:00,1
it's impossible to put into words what openness about his bipolar ment to me to especially as a teenager dealing with mental illness. you were one of the few celebrities that talked about it in public back then. so i'll simply say thank you,2022-01-30 04:11:53+00:00,1
my mom is severely bipolar and randomly called me frantically after weeks just to see me squirm,2022-01-30 04:02:21+00:00,-1
youre really self aware for someone with bipolar disorder is a sentence ive heard more than once and i fucking hate i,2022-01-30 04:01:37+00:00,-1
"does anyone out there know of this org? my temp guardian is from there. she is not even helping with my basic needs in a dementia institute. ibipolar, but with help my ""trust,""--never trust a trust-- i have become legally "" incapacitated"" inot. help",2022-01-30 03:57:45+00:00,1
im schizoaffective and stress really exaggerates my paranoid delusions and my bipolar symptoms. electro convulsive therapy and loxapine have changed my illness so much although i still have symptoms when under stres,2022-01-30 03:35:30+00:00,-1
"i didn't know marilyn monroe and jimi hendrix were bipolar. i knew of the others because i am bipolar myself and research these things. i learned something new, thank you",2022-01-30 03:10:51+00:00,1
"i have several issues with my body that deem me as disabled. but bc i have such a big personality,ppl don't care when i tell them that i have bipolar type with other mental illnesses, i have fibromyalgia, scoliosis, and arthritis in my lower back...",2022-01-30 03:06:01+00:00,-1
"did you trip and fall and hurt yourself? ...i was just worried about you being ok this morning, that's all anyway, i have a bipolar follower, so that slot's taken",2022-01-30 03:02:58+00:00,-1
"i don't know if this would count, but i have a hard time finding jobs that are strictly morning or day shifts. i cannot work nights bc of the fact that i have to take my bipolar meds at a certain time every night and they make me sleep a full -10 hours.",2022-01-30 02:48:03+00:00,1
"bipolar goes swimming days -17. i recently resigned my minister's license and became an . funny enough, the only place i don't run into anyone from my church is at the gym. glad i have some space to myself.",2022-01-30 02:47:15+00:00,1
"apparently it a euphamism for fuck you bi( current president). he was doing an interview and the crowd was yelling it and it was mistaken for "",letgo brandon."" donquote me on that bc i could he wrong but thats what gooe explained...i donwatch political stuff. hubby doe",2022-01-30 02:44:00+00:00,-1
if she isn't bipolar and border line crazy i guess i don't even want it..,2022-01-30 02:43:40+00:00,-1
"bipolar goes swimming days -17. for the first time in years, i have been consistent with some physical activity. i usually throw myself into it and burn out in a few weeks (aka hypomania). chubby olympics, here i come!",2022-01-30 02:39:21+00:00,0
"as a bipolar person i feel seen by cmon cmon. they got the outward symptoms of the illness right. props to the writer/director and the actor. felt like the character came from real experience, not some stereotype",2022-01-30 02:24:57+00:00,1
"you are specifically referring to bipolar disorder, matt. the word bipolar has a few definitions, one of which is ""having two poles or extremes."" there is an important difference, and i did not use the term flippantly",2022-01-30 02:22:08+00:00,-1
"yeah i copied and pasted it on his page so his buddies could see it. i got bipolar and severe depression, and posting what he did if his target is ""mentally unstable"" is a dick move for anyon",2022-01-30 02:18:17+00:00,-1
i cant get my meds for my bipolar disorder because my insurance only covers $100 of the $1500 it actually costs. lol,2022-01-30 02:08:49+00:00,0
i too have bipolar type and adhd. diagnosed when i was . depression fucking sucks. im always here to lend an ear if anyone needs it! love to all!,2022-01-30 02:01:12+00:00,-1
i hate when people say im bipolar af. its so cringe to me because thats a very real diagnosis and ppl just be using it to describe their funky attitudes,2022-01-30 01:51:19+00:00,-1
i hate bipolar ass ppl like how u tryna argue one min then laugh the next then think shit all fine n dandy all i can do is pray for mfs cause some aint right upstairs.,2022-01-30 01:46:00+00:00,-1
"i have been hospitalized and on disability for mental illness (bipolar and ptsd) many times before being stabilized on my meds &amp; safe from others. when i finally started feeling better, i looked around at the world and seriously was like, why is everybody crazier than me now",2022-01-30 01:43:17+00:00,1
"interview with carolyn skowron, author of unbreakable: breaking the silence, finding my voice, sharing my story",2022-01-30 01:32:02+00:00,1
"after my mania wears off, i have to go through my own personal version of a comedown, recovery and prevention of relapse. these are the five steps of my mania comedown.",2022-01-30 01:30:18+00:00,-1
"kiss me once, last bridge is universe gravity release and when i hit the hard concrete surface of the water dead? no. bipolar disease chooses when you die not a hardcore minute before.",2022-01-30 01:22:57+00:00,-1
people only know what i allow them to know and thats it,2022-01-30 01:02:57+00:00,1
im so different from other females lmao people couldnt understand me if they tried,2022-01-30 01:00:51+00:00,1
