,timestamp,tweet_text,Location
12578,2022-02-27 19:18:44+00:00,"yall ever seen a commercial for a depression medication, and the symptoms are could cause suicidal thoughts like wt","North Carolina, USA"
12579,2022-02-27 19:18:15+00:00,maine could legalize magic mushroom drug to treat depression,"Las Vegas, NV"
12580,2022-02-27 19:18:15+00:00,depression affects about million people worldwide,Southern California
12581,2022-02-27 19:18:03+00:00,happy to say im getting back into my passions after a harrowing past couple months of depressio,"Falmouth, MA"
12582,2022-02-27 19:17:59+00:00,apparently the sun helps with depression. who knew!,"Illinois, USA"
12583,2022-02-27 19:17:55+00:00,"they disengage not intentionally but just being consumed with the practical &amp; symptoms of depression that no one has ever identified to them as such. as a result, there is an emotional neglect to kids that can take place even when basic needs are being met. (3/3","Alabama, USA"
12584,2022-02-27 19:17:55+00:00,"now, i recognize traits of depression that may have been present &amp; exacerbated by circumstances. i think of single/divorced mothers watching their ex move on &amp; not healing b/c they have to keep the household going &amp; minimize self-care. (2/3","Alabama, USA"
12585,2022-02-27 19:17:00+00:00,so appreciate republishing this interview! thanks to as well!,"Fayetteville, Arkansas"
12586,2022-02-27 19:16:51+00:00,"totally forgot i found an amazon gift card at work, getting packages cures my seasonal depression","Buffalo, NY"
12587,2022-02-27 19:16:43+00:00,you are beautiful. i know depression sucks. but you need to keep going. there are a lot of people out there who love the stuff you do. especially me. if you never someone to chat you im just a message away :,"Fremantle, Perth (WA)"
12588,2022-02-27 19:16:26+00:00,behind on making comics so of course the depression hits super hard one of those days where nothing i do is right no matter how hard i tr,"Chicago, IL"
12589,2022-02-27 19:15:54+00:00,you dont understand depression until you cant stand your own presence in an empty room,"St Louis, MO"
12590,2022-02-27 19:15:31+00:00,yep. during the great depression he would have been with those complaining that we shouldnt fixate on the plight of jews in europe,"Naperville, IL"
12591,2022-02-27 19:14:48+00:00,"perfectly on point yet again. this applys to any life situation and can even address and improve depression, anxiety, etc. it's about making a choice followed up by daily action. that is how/when the change begins","Columbia, SC"
12592,2022-02-27 19:14:37+00:00,$btc the world is in a sad state. depression.,"Silvana, WA "
12593,2022-02-27 19:13:13+00:00,"yeah, unfortunately depression stole writing from me. even though writing helped my depression. its super lame like that",Florida
12594,2022-02-27 19:12:49+00:00,yea it'll feel weird the first week ish. i take fluexetine (basically same as prozac) &amp; had bad headaches but my anxiety/depression got better with time &amp; increased dose. you go this !!! :,"New York, USA"
12595,2022-02-27 19:12:44+00:00,suicide &amp; depression: preventable tragedies we can improve upon | nature's real health,"Virginia Beach, Virginia"
12596,2022-02-27 19:12:44+00:00,what kinda shit of a depression could this be....? i trust this source,"Ohio, USA"
12597,2022-02-27 19:12:24+00:00,"my weight has been so up and down, frequent mood swings and migraines, severe depression (suicidal at times) and through all this i still go to work and school and smile","Nets, KNICKS"
12599,2022-02-27 19:12:19+00:00,so during the depression roosevelt didn't create any jobs until he got to hoover's high point? what?,"DFW, Texas"
12600,2022-02-27 19:12:16+00:00,you know your depression is meta when even your stardew valley character is like ok whats the point of all this anywa,"Brooklyn ✈️ Louisvile, KY"
12601,2022-02-27 19:12:04+00:00,a dietary construct to the anger &amp; depression exhibited by americans | nature's real health,"Virginia Beach, Virginia"
12602,2022-02-27 19:11:47+00:00,"inflammation, depression, cancer: be gone | nature's real health","Virginia Beach, Virginia"
12603,2022-02-27 19:11:31+00:00,"i was just about to add this. dr. marschall, i really like man's search for meaning--which i'm re-reading--because a big part of my depression (though i have bipolar ii) is existential. any suggestions along the same lines",South Florida
12604,2022-02-27 19:11:30+00:00,just washed my depression dishes! dare i say the day is looking up,"New York, NY"
12605,2022-02-27 19:11:10+00:00,im so tired of being told to just relax or just manage it in reference to my depression and anxiety. its not that freaking simple,"Brandon, MS"
12606,2022-02-27 19:11:05+00:00,depression is reduced by feeling connected to a group (m),"Eagle, ID"
12607,2022-02-27 19:10:44+00:00,"widespread us vitamin d deficiency seriously aggravates, if not underpins, epidemics of depression and cancer. even during a goddamn plague for which adequate vitamin d is a major survival marker, the fda is still minimizing/fud-ing it. because it's not nearly as profitable.",DNC are just Blue Republicans
12608,2022-02-27 19:10:02+00:00,"gut microbiota, depression, multiple sclerosis: more good bugs, mom | nature's real health","Virginia Beach, Virginia"
12609,2022-02-27 19:09:59+00:00,"ce peut sembler trivial - mais -3% sur des -aines de mio de gens = norme. s'ils ont une immuno-dpression disons de mois, ils sont ds oiseaux pour le chat durant tout ce temps. au lieu d'attendre btement leur admission en usi ou dcs, il suffirait d'une prise de sang..","Mountain View, CA"
12610,2022-02-27 19:08:16+00:00,thank you! i care about all of you so much. i dont want me depression to ruin that.,New York
12611,2022-02-27 19:08:00+00:00,"""if you are noticing that your mood changes are significantly impacting how you feel, think or handle daily activities then your winter blues may be an indication of sad, which is a type of depression.""","Wheaton, IL"
12612,2022-02-27 19:07:31+00:00,just live w the depression its way easier,"Detroit, MI"
12613,2022-02-27 19:06:37+00:00,"this is the fire starter in , and i think my depression is healed. will never replace charmander, but this dopey looking dinosaur is stupid cute.","Fargo, ND"
12614,2022-02-27 19:05:34+00:00,i was gonna dress up and do my makeup and hair today but that depression really hits haha,"Burbank, CA"
12615,2022-02-27 19:05:29+00:00,this would give me the pick up i need to make a better life for my children. depression seems to be getting me lately.,"Florida, USA"
12616,2022-02-27 19:04:10+00:00,"depression/anxiety requires a tremendously strong person to endure its pain. you are that person. it may not feel like it, but you are.","Treasure Island, FL"
12617,2022-02-27 19:02:32+00:00,"usdrub will dump to at least on monday. equity collapse already qualifies as a depression-level event. banks will deplete cash, freeze assets. consumer spending and investment will fall off a cliff. cascading insolvency. massive unemployment within weeks. civil unrest","Las Vegas, NV"
12618,2022-02-27 19:00:36+00:00,"sleep, depression, and bipolar disorder: what's the connection in kids and teens?","San Diego, CA"
12619,2022-02-27 19:00:24+00:00,"uber eats is the key to my depression. zero leaving, zero human interaction","Austin, TX"
12620,2022-02-27 19:00:16+00:00,""" (the prelude) is a dive into the vulnerability of what it means for black men to suffer from depression and post-traumatic stress disorder and how that connects with the setbacks of showing genuine emotion ..."" |","Chicago, IL"
12621,2022-02-27 19:00:14+00:00,"hydration tip from kristin burgess many studies have been done on the effects of consistent hydration and mental health. when someone is dehydrated, they are less calm, more overwhelmed and more prone to anxiety and depression.","Greenwood Village, CO"
12622,2022-02-27 19:00:12+00:00,"february is , a time when all people can focus on their cardiovascular health. there's a link between heart disease and depression. learn more about the head-heart connection here","Philadelphia, PA"
12623,2022-02-27 19:00:01+00:00,"please retweet--my wife held our family together for -6 months of my major ""spouses need support, too!"" blogging and podcasting to help and","Minneapolis, MN"
12624,2022-02-27 18:59:56+00:00,my selfie game it so off. lowkey thinking depression is changing the way i see mysel,"Ohio, USA"
12625,2022-02-27 18:59:44+00:00,my first single giuseppe depression out /3/22 am pst on all streaming platforms |,LA 
12626,2022-02-27 18:59:04+00:00,durham is going to send you into a rage &amp; depression. prepare,"Charlotte, NC"
12627,2022-02-27 18:59:04+00:00,"i stumbled across back in like /2016 during a time that i was at one of the lowest points in my life . post grad depression had sunken in, i was working at a call center feeling so unfulfilled and like there was so much more i could be doing and","Atlanta, GA"
12628,2022-02-27 18:58:34+00:00,i am being seen for ptsd &amp; clinical depression primarily while also learning whether or not i have any other disorders,"Appalachia, West Virginia"
12629,2022-02-27 18:57:51+00:00,"i used to be infj and now im infp), and i have the hardest time focusing and concentrating and just now i found out that i most likely have pseudodementia which is like a form of dementia caused most of the time by depression and idk if im relieved or heartbroken pr both ngl",SHINee World
12630,2022-02-27 18:57:40+00:00,elden ring has cured my depressio,FL
12631,2022-02-27 18:56:09+00:00,im bbqing today and next saturday. seasonal depression is so real and i just cant wait to be in the su,"Cincinnati,OH"
12632,2022-02-27 18:55:58+00:00,et le pass quand vont-ils nous le sortir ? je suis au bord de la dpression avec leur connerie qui dure depuis ans ! je n'en peux plus ! ! ! nous parle du mars sous conditions de ceci ou cela ! je vous jure que si au mars rien ne bouge je vais exploser,FRANCE 
12633,2022-02-27 18:53:51+00:00,last night was bad. real bad. not getting into details just...fuck this depression. fuck everything about it,North Carolina
12634,2022-02-27 18:53:16+00:00,"a great depression like shock has started in russia. we've already seen their stock market drop %. now swift is cut off and much of their central bank assets frozen. the ruble is half what it was a week ago. a run on the banks happens tomorrow, and their market will drop more.",NC to Prague to NC
12635,2022-02-27 18:53:01+00:00,nobody: youtube ad: do you like anxiety? well youll love depressio,"Las Cruces, NM"
12636,2022-02-27 18:52:19+00:00,"stop the fear mongering. first off the usa has as much as russia and can fill in the difference, second opec is at odds with russia too and might ramp up production along with other countries contributing. stop sounding alarms like depression before we see what will happe","Wisconsin, USA"
12637,2022-02-27 18:50:35+00:00,maude is such a great depression ass name what were her parents thinkin,"Atlanta, GA"
12638,2022-02-27 18:49:31+00:00,"when my mom started showing signs of dementia, i tortured myself w a lot of ?s could it be the chemicals she worked w for + yrs cleaning? was it a vitamin deficiency? mini-strokes? use of hair dye? depression bc my tas passed? loneliness? genetics? past trauma","California, USA"
12640,2022-02-27 18:48:51+00:00,you just picked up a new follower. ppl who say negative things r the ones who don't care learn anything about depression etc. it's not something that gets cured. i'm here for you. i stuggle at times w/depression myself. it's a rollercoaste,"Wisconsin, USA"
12641,2022-02-27 18:48:22+00:00,"yep. ive been doing it since november. ive done anxiety, depression, and now grief and loss. the pastors love this and really want it for their members! hopefully this will spread to more churches in our communit",Ohio
12643,2022-02-27 18:47:44+00:00,"christ do normal people get to choose this shit? anxiety, adhd, and depression make a lot of those choices for us. that being said, ive found some value in repeating phrases to undo low self esteem, low self confidence, etc. just deprogramming what was done in childhoo","Los Angeles, CA"
12644,2022-02-27 18:47:14+00:00,depression isnt a jok,"Fayetteville, NC"
12645,2022-02-27 18:47:10+00:00,"j'ai ans, je suis dans le cas que tu cites, pourtant depuis ans je trane une dpression et de multiples tentative de suicide. c'est pas parce que j'ai du confort que ma douleur n'existe pas, j'ai subit des choses horrible mais apparement c'est faux selon toi ?",INTP-T
12646,2022-02-27 18:47:05+00:00,"in a new usa today/suffolk university poll, % say the economy is in a recession or a depression, the gloomiest outlook in six years.","Washington, D.C."
12647,2022-02-27 18:46:50+00:00,depression is no joke. make sure you guys check on your people,"Las Vegas, NV"
12648,2022-02-27 18:45:34+00:00,nah depression is really horrible &amp; i dead wanna cr,"Brooklyn, NY"
12649,2022-02-27 18:44:10+00:00,"streaming isnt real work. stop playing video games &amp; go get a real job. ah. yes. allow me to abandon my passion &amp; give up on my dreams for a -5 that will pay me less, ignore my physical &amp; mental health needs, no benefits &amp; deepen my crippling depression. ratio + l + stfu",FIND ME ▹ ▹
12650,2022-02-27 18:43:43+00:00,i know its post trip depression but right now im ready to pack up and leave vegas. this whole west coast people are nice but not kind and east coast people are kind but not nice is really hitting right now,"Las Vegas, Nevada United State"
12651,2022-02-27 18:42:30+00:00,"a compound in 'magic mushrooms' provides rapid, durable depression relief","Cincinnati, OH"
12652,2022-02-27 18:42:07+00:00,"the sun is shining, its not stupid cold outside, and i am deep cleaning my kitchen/living room and i made pasta salad. so it definitely was seasonal depression","Weston, WV"
12653,2022-02-27 18:42:05+00:00,finished cleaning depression sucks,"Jefferson City, MO"
12654,2022-02-27 18:40:59+00:00,seasonal depression is very fucking real,NJ
12655,2022-02-27 18:40:34+00:00,"if world politics or personal issues are giving you anxiety or depression, find a way to serve your community. find a local charity or neighbor to volunteer hours. it will help you to concentrate on what is in your control and change your mood","Austin, TX"
12656,2022-02-27 18:39:13+00:00,"you are not a loser. i've been living with bipolar depression for at least years. feeding myself is my biggest challenge. i'm diabetic. not showering for a day or two won't put me in the hospital (or worse). so chin up, gosh-darnit! (grin",South Florida
12657,2022-02-27 18:39:03+00:00,"so depression, falling over, vomiting and seizures are symptoms of being high? i dont even wanna know what your smoking lma",Michigan
12658,2022-02-27 18:38:32+00:00,i got crippling depressio,"Florence, SC"
12659,2022-02-27 18:37:10+00:00,"i'm feeling so depressedmy birthday wish for this year is? i wanna die in my sleepi've struggled all my adult life with depressionno matter how i hard i worked or what kinda smile i had on my face, i failed everything ,i humilated myself and disgraced my family name","Uncertain,Texas"
12660,2022-02-27 18:36:55+00:00,"published on youtube: deepest relaxing ambient music | sound therapy to reduce depression, stress, anxiety","Seattle, WA"
12661,2022-02-27 18:36:33+00:00,funny whats passes as info. you have a severe case of headuprectumitis. oil is traded commodity. inventory of oil is a key factor. global depression based on % global output? tomorrow the us could erase the % russian out put. sto,"Des Moines, IA"
12662,2022-02-27 18:34:30+00:00,the layers to the depression of this season are... man,"Minneapolis, MN"
12663,2022-02-27 18:34:21+00:00,that's why depression medication differ and when you start taking them you can end up taking them forever but it differ with depressions(there are types of depression) and even if it's for short periods of time still you need to be checked with a psychiatris,SASAFRIKA 
12664,2022-02-27 18:34:11+00:00,it usually takes me about -4 weeks for the post-vacation depression to clear away. maybe that's more to do with where i live... x,"Missouri, USA"
12666,2022-02-27 18:33:30+00:00,danakil depression in ethiopia: when to visit &amp; take guided tours -,"Chicago, IL"
12667,2022-02-27 18:29:42+00:00,post vacation depressio,"Berryville, VA"
12668,2022-02-27 18:29:36+00:00,"between depression, police brutality, and the stress of my junior year of high school i don't wanna relive it at al","Port Arthur, TX"
12669,2022-02-27 18:28:40+00:00,"i need spring like now and consistent sun. tired of feeling a tinge of depression, anxiety, and discomfort","Michigan, USA"
12670,2022-02-27 18:27:44+00:00,"hi my friend. i'm cassi, i'm a nurse. your posts are concerning and i want to let you know i'm here for you. have you been hurting yourself for awhile or is this a new symptom? do you have a doctor who is aware and treating your depression, possible eating disorder, self harm","North Dakota, USA"
12671,2022-02-27 18:27:22+00:00,"foods that help fight depression, according to a nutritionist","Allen Park, MI"
12672,2022-02-27 18:26:38+00:00,"some people dont battle with depression their whole lives. some are seasonal, some as a result of different adversities. obviously my advise is not a one size fits all. everyone not going through the same battles. calling me silly for what? we not all living the same life","Chicago, IL"
12673,2022-02-27 18:26:13+00:00,then came the great depression and america has been amassing national debt ever since while expanding social welfare programs.,"Florida, USA"
12674,2022-02-27 18:23:52+00:00,"i know. and admittedly im a bit on the antsy side, depression is at levels not experienced in ages. praying.","Pennsylvania, USA"
12675,2022-02-27 18:23:44+00:00,i have to be to combat the depression!,"Florida, USA"
12676,2022-02-27 18:23:34+00:00,so t...,"Portland, Oregon"
12677,2022-02-27 18:22:44+00:00,"in need of a therapist. but i have no insurance im dealing with to much mental issues an bad depression &amp; need to know if i have ptsd with what im dealing with.. i need help i been dealing with my personal issues for so long, to many years :","Henderson, TN"
12678,2022-02-27 18:21:19+00:00,girl you dont have to agree but this is coming my own personal experience and videos of people ive seen on tiktok sharing their messy houses as a result of depression. i shouldve never surrounded myself with certain people while going through that,"Chicago, IL"
12679,2022-02-27 18:20:31+00:00,thanks for everyone listening! my depression vaporizes every time i see my weekly link in bio for my music!,"Austin, TX"
12680,2022-02-27 18:20:18+00:00,i just want depression to leave me alone because i'm tired man,"Atlanta, GA"
12681,2022-02-27 18:20:15+00:00,"as someone who hates anxiety a million times more than depression (they're both awful), this was a godsend:","Long Beach, CA"
12682,2022-02-27 18:20:11+00:00,i cant shake this depression. also just realized i havent taken my antidepressants in days.,"Bay Area, CA "
12683,2022-02-27 18:19:49+00:00,thc actually creates a flood of a dopamine (feel good chemical) and that is the reason why medically for depression and anxiety is acceptable. i don't think weed is a narcotic though that can create an addiction like heroin,"Philadelphia, PA/ NYC"
12684,2022-02-27 18:18:16+00:00,moving to new york to be an artist is walking into a den of depression and constant impostor syndrom,"Brooklyn, NY"
12685,2022-02-27 18:18:12+00:00,"it's a constant battle. having bipolar depression, anxiety, adhd and i'm mild ocd. it is literally an everyday thing, but i stay busy. it's constant and idk if anyone who doesn't suffer from this knows but it's like having your heart broken everyday. just a strong feeling of sad","Louisville, KY"
12686,2022-02-27 18:18:10+00:00,"weren't the auto industries which supplied millions of jobs would have collaspe and millions would have lost their jobs. and if the banks failed, trust me we would have been in great depression territory. this is why we dont leave in a tru","Akutan, Alaska"
12687,2022-02-27 18:17:22+00:00,when the depression and executive dysfunction are at war with your brain and you get called lazyyyyy,"North Carolina, USA"
12688,2022-02-27 18:15:25+00:00,"adhd and depression: signs, symptoms, causes &amp; treatment","Warren, Ohio USA"
12689,2022-02-27 18:15:02+00:00,duct tape can fix a lot of things but depression and anxiety are not on that list. thats why the state of ohio has partnered with - to tell men that its okay to ask for help.,Ohio
12690,2022-02-27 18:13:51+00:00,that first shower after a lil depression hits different,"Ohio, USA"
12691,2022-02-27 18:13:18+00:00,focusing to much on the negative instead of the positive can increase paranoia and depression imo just saying,Wisconsin
12692,2022-02-27 18:12:32+00:00,"i started earlier than i shouldve, my breast buds were still sore and growing, but i tried anyway cause of the mood effects and its like a different person. it helped my depression soooo fast, its still there, but its lighter and less oppressive","Petaluma, CA"
12693,2022-02-27 18:11:57+00:00,we went from depression stage to anger stage today. terrible ideas running through my head,"Rhode Island, USA"
12694,2022-02-27 18:11:24+00:00,"turnips aren't as plentiful as they used to be. start growing those suckers. if you spend time at my depression era b&amp;b, you'll get the cruddiest looking pancakes on sunday. every other day is lumpy oatmeal. lard is ok, but if you want some mellow yelm butter churn it yourself.",Colorado
12695,2022-02-27 18:11:00+00:00,the problem w/ under-performing one-size-fits-all organizations accepting tax dollars isn't who they help... it's who they exclude! read that again.,"Breckenridge, CO"
12696,2022-02-27 18:11:00+00:00,"this is a painting i did in called ""darkest night of the souls eternal journey"" about the internal throws of struggle with depression, the end and the beginning. x5 feet acrylic on canvas.","Albuquerque, NM"
12697,2022-02-27 18:10:17+00:00,theyre really bonded to the kittens but mire and younger are buddies and its going to be hard on younger to lose her. younger already has depression and anxiety and i am trying so hard to get her ready,"Chicago, IL"
12698,2022-02-27 18:10:08+00:00,"i respect ur focus on mental illness. i wish a bit more careful on info as to mi, (depression,anxiety,not always inherited).dprssn has many causes.why dont u ever speak of childhoodtrauma?when is the viewever going to bring child abuse to light","New York, USA"
12699,2022-02-27 18:09:45+00:00,sixers suns warriors pelicans... then i go in a deep depressio,"Sexland, Ohio "
12700,2022-02-27 18:09:03+00:00,post concert depression rea,LA
12701,2022-02-27 18:08:54+00:00,"and even the ones you're born with can be mitigated by controlling environmental factors. i have chronic depression and frequent hallucinations, something genetically me. but when life is good, these things barely affect me. they're only overwhelming when things are ba","Fucktown, USA"
12702,2022-02-27 18:08:17+00:00,talk to a therapist online via skype for help with anxiety &amp; depression,"Boulder CO, USA"
12703,2022-02-27 18:07:44+00:00,lol not you liking my dead sister/ depression tweets right after thi,"Salt Lake City, UT"
12704,2022-02-27 18:07:03+00:00,flame claims he was. but it caused him depression et,Texas
12705,2022-02-27 18:05:53+00:00,post campinn depression fucking sucks,"Florida, USA 407"
12706,2022-02-27 18:05:50+00:00,"anxiety, severe depression, and bipolar disorder. and i fight hard every day. you win some. you lose some. im just trying to live to fight another day","Tennessee, USA"
12707,2022-02-27 18:04:12+00:00,im having post concert depression i forgot how it felt,LA
12708,2022-02-27 18:03:58+00:00,"""aspects of the stalinist administrative-command system...shielded the soviet economy from the external shock of the great depression and contributed to the rapid rise in its rates of domestic capital formation."" ~ gregory &amp; sailors, the soviet union during the great depressio","Virginia, USA"
12709,2022-02-27 18:03:39+00:00,depression is a choice tho yeah medically you can be depressed but you can choose to take your ass outside to do physical activity or gym and balance the chemicals in your brain to avoid it. any thing else is victim mentality. hence choose your reality.,"Orange County, CA"
12710,2022-02-27 18:02:23+00:00,my days off are depression wt,"Lima, OH"
12711,2022-02-27 18:02:09+00:00,i leave cheyenne &amp; b so fucking happy. i come back an b like in depression.,PLUTO ☄️🪐🌟®️
12712,2022-02-27 18:01:14+00:00,"new article: are you tired of taking meds for diabetes, high blood pressure, heart disease, insomnia, even depression? instead of standing in line at the pharmacy, you might find taking a walk will help you more than drugs.","New York, NY"
12713,2022-02-27 18:00:34+00:00,"what is high-functioning depression? people who have high-functioning depression may have a job, a big house, lots of cars, loving family &amp; friends, but still feel depression and face mental health illnesses. read the full article. (tw: suicide)","Silver Spring, MD"
12714,2022-02-27 18:00:26+00:00,"depression is difficult to deal with, at and away from the tables. it has been effecting my play for a while. i wonder if talking to someone going through the same thing would help","Omaha, NE"
12715,2022-02-27 17:59:23+00:00,fair enough but idk why flame is going saying calvinism causes depression if he affirms unconditional electio,Texas
12716,2022-02-27 17:59:20+00:00,depression and work,"Cathedral City, CA"
12717,2022-02-27 17:58:56+00:00,post-vacation depression hittin,"Connecticut, USA"
12718,2022-02-27 17:58:40+00:00,true but also better to tell the world the truth. depression is serious and a killer and people can stop pointing finger at people who had nothing to do with his deat,"SomewhereIN, South Africa"
12719,2022-02-27 17:58:32+00:00,the days out and seeing my daughter definitely help with the chronic depression. my days were lifted. spening time with j and our friend and my daughter and her bf really set my mind in a different direction,New York State
12720,2022-02-27 17:58:27+00:00,idk anymore i just know my depression is getting bad i feel i have no support at times because this is my problem not anyone else i dont share because i should be the one handling it but im at my breaking point,"New York, USA"
12721,2022-02-27 17:58:20+00:00,"its the yearss of hopelessness, mayuusii, depression. finally jeet rhy hn lhr waly to khush b na hon kiaa",NUST'21
12722,2022-02-27 17:58:19+00:00,"ld unflinching tales of the south, the supernatural, modern christianity, depression, vision quests, healing &amp; miracles. inspiring tales of love &amp; maturity in a post modern america.a epic story by "". ian1 spirituality",United States 
12723,2022-02-27 17:58:16+00:00,"psychiatrists bios will say my special interests include anxiety and depression and its like, nice i think youll find me interesting for your hobby then but what can you provide m","San Francisco, CA"
12724,2022-02-27 17:58:00+00:00,"stop putting your self on the back burner, things will get better you just have to have faith and perseverance to know even while its raining, the sun is always shining. key terms: depression, finding passion, letting go of worry, anxiety, goal oriented,redirection","Schertz, TX"
12725,2022-02-27 17:57:56+00:00,"depression, anxiety and self doubt are getting the best of me being trapped in here for weeks i need to leave now! i cant stay here anymore its taking a toll on my mental health","Los Angeles, CA"
12726,2022-02-27 17:56:53+00:00,"i never gave it any real credit before, but depression is a bitch","Rhode Island, USA"
12727,2022-02-27 17:56:46+00:00,when nothing is curing my depression so i turn to vampire diaries,Orlando FL
12728,2022-02-27 17:56:30+00:00,"you: hey, joolz. hows your depression going? jr: you know, brain screaming all the bad stuff. the usual.","San Diego, CA"
12729,2022-02-27 17:56:28+00:00,"y'all thought you were getting more stimulus checks...forgiven student loans...build back better. instead you got empty shelves, worst inflation since the great depression, crack pipes and wwiii.",USA
12730,2022-02-27 17:56:00+00:00,mental health benefits of exercise [infographic],"Raleigh, NC"
12731,2022-02-27 17:54:37+00:00,i heard depression is jus anger turned inwards and wo,"Killeen, TX"
12732,2022-02-27 17:53:16+00:00,"love that has a song about depression, a song about sexual assault, and so many more topics you wouldn't expect a scream metal band to talk about:","Boston, MA"
12733,2022-02-27 17:52:57+00:00,yeah they did such a wonderful job that they never caused a great depression or a recession. oh wait,"San Antonio, Texas."
12734,2022-02-27 17:51:31+00:00,"depression is a normal emotion. dont dwell in it, acknowledge it and talk about it.","Maryland, USA"
12735,2022-02-27 17:51:06+00:00,"my beloved father graduated from who majored in ""architectural engineering"" ~ he also belonged to a fraternity ~ ~ after graduating he later attended becoming a ""graduate student"". next: war time depression and inflation. huge set bac","NYC and Moscow, Russia"
12736,2022-02-27 17:50:51+00:00,same. and i just started my anxiety/depression medication and i dont feel any different,"Queens, NY"
12737,2022-02-27 17:50:15+00:00,"i can feel the seasonal depression lifting ! come on spring, lets fucking goooo !!","Queens, NY"
12738,2022-02-27 17:47:45+00:00,"idk im just in my feelings today, mixed with a lil depressio","Atlanta, GA"
12739,2022-02-27 17:47:30+00:00,this gives me depression lmao,Florida/ Colorado
12740,2022-02-27 17:46:53+00:00,"after suffering from anxiety, depression and trauma following his father's suicide, zak williams is throwing his hat into the mental-health ring with a new product and brand:","New York, NY"
12741,2022-02-27 17:45:53+00:00,culling songs in my playlist from my last depression era. i havent gotten better just morphed into something differen,"Poland, OH"
12742,2022-02-27 17:45:48+00:00,joe biden are you suffering from depression,From Middle West to California
12743,2022-02-27 17:45:29+00:00,"damn! my anxiety, depression, &amp; ptsd are from a traumatic brain injury from an accident. so sorry you have to deal with that to! thank you for your service! god bless you!","Kansas, USA"
12744,2022-02-27 17:45:00+00:00,know someone suffering from ? want to do something to support them but not sure how? try to get them out in a low-stress situation...a bike ride...a movie...a walk...a coffee...bowling..,"Minneapolis, MN"
12745,2022-02-27 17:44:50+00:00,oh wow. you look so glorious. i can't tell if this is helping my depression or making it worse. no jok,"Pittsburgh, PA"
12746,2022-02-27 17:44:36+00:00,"a world psychiatric association commission report notes about half of people suffering from depression in high-income countries are not diagnosed or treated, a number that increases to as much as percent of those with depression who live in low- and middle-income countries","Encino, CA"
12748,2022-02-27 17:43:32+00:00,"everything you said is valid and why i had to stop myself. never had withdrawals but i could feel myself becoming dependent on it especially as someone who deals with depression even when everything going well, i would still try to escape to weed. just not good as a habit","Chicago, IL"
12750,2022-02-27 17:42:50+00:00,cheese's sunday facts about me. i have depression and anxiety from my time in the air force. i use working in pharmacy to have purpose. and gaming and streaming as my happy place so streaming to me is my mental health break so that's how i'm so positive.thanks for being a friend,"Phoenix, AZ"
12751,2022-02-27 17:42:44+00:00,the centers for disease control and prevention note that roughly percent of all physician office visits and emergency department visits are for depression,"Encino, CA"
12752,2022-02-27 17:41:49+00:00,"in the united states, an estimated million adults, or about percent of those and older, are living with depression, according to the national institute of mental health","Encino, CA"
12753,2022-02-27 17:39:44+00:00,"i still love weed but i definitely dabbled in my fair share of ""god you probably leaning into this way too hard"". far, far more regimented about my use now. shock me shock me shock me, the net result of that is actually seeing the benefits in terms of anxiety/depression","Austin, TX"
12754,2022-02-27 17:37:47+00:00,bro thank you for saving my life with the humble words that you form into beautiful music. every song hits me and ive lived it. im battling demons now with my depression and i just want to give up. i throw on your music and i see theres hope in my life. thank y,"East Rochester, NY"
12755,2022-02-27 17:37:31+00:00,check out this listing i just added to my closet: vintage- depression era holly berry leaf lucite screw on earrings.,Upstate NY
12756,2022-02-27 17:37:23+00:00,"i left this medicine behind for natural and sustainable methods of health and wellbeing. we have medicine built in to our bodies things like our breath and our imaginations. you can use these free tools to heal anxiety and depression, if you know how to use them","Utah, USA"
12757,2022-02-27 17:35:59+00:00,"jesus words, my soul is deeply grieved, to the point of death in the garden of gethsemane could have earned a counselors diagnosis of depression. in his humanity jesus wanted escape from his impending crucifixion. jesus understood human frailty","2743 82nd Pl, Urbandale, IA"
12758,2022-02-27 17:35:58+00:00,"i am also an expert in melanclica though as a hippocratic condition clinical descriptions of melancholy re-present it as an effect of depression it seems, for me more of anomie like that of the visible manr androids dream of electric sheepwell, get in the truck"" :-","California, USA"
12759,2022-02-27 17:35:42+00:00,"research sugg. that the disruption can have neg. impacts on peoples health, including sleep loss &amp; heart problems. it can also mess w the bodys internal clock, which in turn is linked to obesity, depression &amp; diabetes, among other issues.","Houston, TX"
12760,2022-02-27 17:35:05+00:00,"free online event! cymatics expert john stuart reid: ""sound vibrations to stop pain, stress &amp; depression""","Asheville, NC"
12761,2022-02-27 17:34:48+00:00,depression hyper-fixation hits different than regular old hyper-fixatio,"Huntington, WV"
12762,2022-02-27 17:34:43+00:00,"mines ptsd, depression, and suicidal ideation but i just smoke weed and try to ignore it","Brusly, LA"
12763,2022-02-27 17:34:38+00:00,"is it college, depression, or do i have low hormone levels find out next at",HOUSTON she/her 
12764,2022-02-27 17:34:21+00:00,"russia is probably going to end up in a depression and with it, revolution and the demise of one of historys most evil dictators.","North Attleboro, Massachusetts"
12765,2022-02-27 17:34:18+00:00,when the spanish civil war begana new breed of strongman leader emerged from the horrors and economic ravages of the first world war and the great depression. the war in spain played out like a dress rehearsal for the global cataclysm that was to come,"Oakland, CA"
12766,2022-02-27 17:32:49+00:00,"ive been in such a good space mentally, taking complete control over my anxiety and depression by doing what makes me truly happy! not things that make you feel good sometimes but all the tim","Houston, TX"
