,0,timestamp,target
3948,"just finishing week of my depression and anxiety med, bump up to full pill starting tomorrow. not feeling a huge difference yet but im just focusing that i finally asked for help. you dont have to be ashamed to ask for help! dont forget you matter!",2021-03-30 22:12:48+00:00,1
3949,"yes like i said these guys are fuckwads but also it would be cool if i could make it so my brain makes more happy juice naturally. and not just for depression, i think it would be wild if everyone had the option to change the functionality of the brain",2021-03-30 22:11:03+00:00,1
3950,"can some smarty science pants explain to me why my ambulatory meat sack needs carbs so badly? like, i once tried a low-carb diet and it was the worst depression id ever experienced",2021-03-30 22:09:44+00:00,-1
3951,bro i get a puppy my depression will literally evaporat,2021-03-30 22:09:10+00:00,-1
3952,"is a callous jezebel. i hate her with the fire of a million suns, and yet she persists in affecting my life",2021-03-30 22:09:01+00:00,-1
3953,mental illness is crappy. didnt stream this past weekend..(covid vaccine hit me hard). but i feel bad about it. sunday i felt better but i just wasnt feeling it. this happens more than i like...,2021-03-30 22:08:25+00:00,-1
3954,oh boy do i understand! my brain still thinks it's . or even younger. then i look in the mirror and depression sets in. and this past year has not helped at all. we'll get thru this! older and much wiser,2021-03-30 22:05:09+00:00,-1
3955,anything will help my girlfriend is pregnant and currently we cant afford her depression medicine. anything would help! $agustintorren,2021-03-30 22:03:13+00:00,1
3956,all butler ballet has given me is depressio,2021-03-30 22:01:55+00:00,0
3957,i miss calling into work for a mental health day and spending the day sleeping and ignoring my depression,2021-03-30 22:01:40+00:00,-1
3958,depression. she skilled the ladybug t w i c,2021-03-30 22:01:30+00:00,-1
3959,"please send my condolences to you, your friend and caitlin. i lost my grandfather on december , to suicide. he suffered from depression late in life. depression is real and suffering from it is an illness. thinking of you all!",2021-03-30 22:00:22+00:00,-1
3960,i feel you %. i understand why people in they s experience so much depression. im only and i feel like i havent done enough and i also feel like high school should focus on helping people with navigating life and not only bum ass math problems,2021-03-30 21:59:31+00:00,1
3961,"ok, that's pretty good for you. if i had the option i'd probably use it to at least limit my depression. and i would at least consider it for my own (mild) autism, as it causes a fair number of social issues",2021-03-30 21:59:17+00:00,1
3962,"igonna hold on to my stimulus check so that one day in the future my grandkids can find it and find it fascinating the same way we find depression era artifacts/heirlooms. ""check it out, grandpa lived through covid!",2021-03-30 21:58:23+00:00,-1
3963,"after a helicopter flies over my house, my flares. i have days of , , hypervigilance and sleep plagued with and panic. it is a frustrating cycle. truth from a",2021-03-30 21:58:12+00:00,-1
3964,this band singlehandedly cured my depressio,2021-03-30 21:58:07+00:00,0
3965,"you're an amazing mother. i have saved kids lives by leaving my door open to them. depression is a killer and when i know kids are self harming i step in. i become the loving parent they've never had. this world is rough as it is, these kids need love, support &amp; understanding",2021-03-30 21:57:37+00:00,1
3966,think ive reached my depression peak today. i dont know what to do anymore and i feel like im going thru it alone. i dont speak up when im with friends but its getting to the point where i feel like i need help. i dont know what to do with myself anymore &amp; i feel hopeles,2021-03-30 21:57:37+00:00,1
3967,"if they discovered a cure for depression, bi-polar, or adhd, would you be opposed to it? i'm all for research into diseases, and helping find ways to live happily, like my nephew. the above neurological disorders do have prescriptions to help, there is no such thing for autis",2021-03-30 21:57:09+00:00,1
3968,thats the worst... my older brother insists that my depression is because i dont have a college educatio,2021-03-30 21:56:24+00:00,-1
3969,its just costa rica and get concluded in the last minute inshallah. tired of international break man. its basically depression for me as a football fan,2021-03-30 21:56:04+00:00,-1
3970,"depression usually leads but my anxiety is way up. i cant do anything that exposes me to more than a few people. i had to navigate dozens, several unmasked, to get my first shot at a meijer. im seriously considering skipping my nd, which of course i cant do so yay",2021-03-30 21:55:01+00:00,1
3971,currently getting tatted and i can feel the depression leaving my bod,2021-03-30 21:54:22+00:00,-1
3972,i bet you got hoes nah i got depressio,2021-03-30 21:52:58+00:00,-1
3973,"hi , justin thought i would say hey it does get better i don't know when but i promise it will be better marrow then today i also suffer with depression and anxiety its one day at a time sweetie you got this",2021-03-30 21:52:27+00:00,0
3974,me signing the email off to my new psychiatrist i'm seeing about depression: .............. cheers,2021-03-30 21:52:03+00:00,-1
3975,this is hell on earth they need to free him from these shackles immediately i cannot imagine the level of depression associated with such a mindse,2021-03-30 21:52:01+00:00,-1
3976,me this am coming out of my depression cloud,2021-03-30 21:52:00+00:00,-1
3977,"hey, lovely people. &amp; have been really bad lately &amp; i want to make a better attempt at , starting with a better . even if you think some little thing doesn't mean much, please share details of your self-loving morning routines!",2021-03-30 21:51:52+00:00,1
3978,i never was. ive explained this a bunch but unfortunately my tumblr was run by my ex at the time who was going through a horrible depression. im horrified by what took place. i hope you werent targeted,2021-03-30 21:51:40+00:00,-1
3979,"yesterday and today were rlly rough at work for me.. depression sucks! anyway, today the internet service in my area was down for like /2 hours.. i was able to take a long break and even took a nap &amp; when i tell you, i feel amazing rn. sometimes all we need is a break",2021-03-30 21:51:16+00:00,1
3980,"im sorry, i just dont believe thats true. sometimes the grief is so painful and overwhelming, there is no room for happiness. if everyone could choose to be happy there would be no depression or unhappiness, or sadness or grief. dont you think i would choose to be happy",2021-03-30 21:50:07+00:00,1
3981,depression and ptsd shit aint no joke i smile joke n smoke all day everyday to keep me sane but that shit aint helping nomore ... shit from my past eat me up shit i did i know wasnt right replay on my conscience every secs. ain asking for shit but forgiveness from go,2021-03-30 21:48:51+00:00,-1
3982,"i am having chronic depression, anxiety and more. in my head i keep thinking i suck and that i dont wanna be here. for those who watch my stream you guys help me way more than you think. i really appreciate you all. gives me anxiety saying all this just know i care",2021-03-30 21:48:39+00:00,0
3983,the depression hits harder before i cut my hair again.,2021-03-30 21:48:35+00:00,-1
3984,vodka enema at lunch so no one can smell the depression on my breath,2021-03-30 21:47:41+00:00,-1
3985,not having money on me rn is another depression on it own but i believe all's going to be well and i am always gratefu,2021-03-30 21:47:37+00:00,0
3986,and it cant come soon enough ... im pretty sure my depression stems from not being able to see in concert right now,2021-03-30 21:45:58+00:00,1
3987,"so is it true that wade has depression? if so, then i feel bad for him in that regard, but that does not excuse his evil actions whatsoever",2021-03-30 21:44:44+00:00,1
3988,looking forward to watching . last year was a hard year for me. i have always isolated myself but last year with the pandemic my isolation made my depression worse. watching hallmark movies helped so much!,2021-03-30 21:44:37+00:00,-1
3989,"...come to think of it, that could be ""dry drunk,"" too. before i ever actually got drunk, during particular episodes of acute depression and social anxiety, i would sometimes feel/act drunk",2021-03-30 21:44:19+00:00,-1
3990,rainbow is magic coming back cured my depressio,2021-03-30 21:41:33+00:00,0
3991,"helllllll no! because anytime i do, i gotta take a depression nap for the hours",2021-03-30 21:39:11+00:00,-1
3992,"if i can't get some basic medical care soon, we're going to be adding depression to my list of shit and it's already a pretty long list of shit",2021-03-30 21:36:47+00:00,-1
3993,"it's been hitting a lot. this is a really tough time. hang in there, man. i know i've been going through my fair share of depression lately, and trying to live with is always a challenge. but we've got your back",2021-03-30 21:36:11+00:00,0
3994,"slowly pulling out of seasonal depression and cooked myself a real meal for the first time in a long time- marinated air fried tofu in rice noodles with a peanut sauce, scallions, and toasted sesame seeds. nature is healing",2021-03-30 21:36:04+00:00,-1
3995,you can catch me at your local home improvement store flexing in the succulent section with my depression,2021-03-30 21:36:02+00:00,-1
3996,i just got the word that i'm still working for the foreseeable future and my just flared up big time :,2021-03-30 21:34:52+00:00,0
3997,"i have a therapist now who will write another letter, it's not like i *can't* jump through the hoop, but every hoop is just... increasing the likelihood i'll fail, because adhd and depression and high stakes, you know",2021-03-30 21:33:58+00:00,-1
3998,absolutely thrilled at the emergence of springtime! i can feel my seasonal depression lift slightly with each bunch of fragrant blooms i shove my entire face into,2021-03-30 21:32:43+00:00,-1
3999,tbh it's only affected my emotions maybe % of the time compared to before starting. but i also have chronic depression &amp; adhd so ymm,2021-03-30 21:32:29+00:00,-1
4000,"only reason i be unhappy cause i go through financial depression. if i didnt have to worry about my financial issues, that would take off a load. ill rather be financially stable and depress than broke and depressed",2021-03-30 21:32:12+00:00,-1
4001,"unfortunately, its kicked my depression in badly",2021-03-30 21:30:56+00:00,-1
4002,"actually, you can, sort of. there were times when i was overwhelmed w/ anxiety &amp; depression and would sometimes sit w/ the painful thoughts, instead of pushing them away, &amp; tap w/ my hands. they werent going anywhere, &amp; it seemed to help keep them from overwhelming me.",2021-03-30 21:26:35+00:00,-1
4003,my partner forever. when everything hit the fan and i started going back to the hospital i got super depressed and i ended going on a shopping spree and calling it my depression things. now i call it all my keep fightings things and glaceon was a part of the things i got.,2021-03-30 21:26:15+00:00,-1
4004,i know. i have a granddaughter in therapy. the lockdown sent her into a horrible depression,2021-03-30 21:25:11+00:00,-1
4005,"im trying to be better about my mental health. (i suffer from depression, anxiety, and ptsd due to a manipulative/abusive relationship) panic attacks/flashbacks give me the worst time. do you have any advice for handling them",2021-03-30 21:23:52+00:00,-1
4006,"as the mom of two daughters who struggle with anxiety &amp; depression, what do you think are the most important things i can do to help them?",2021-03-30 21:23:23+00:00,-1
4007,is the moon in a sign that makes me cry today or is it just my good ole depression,2021-03-30 21:22:59+00:00,-1
4008,it's finally getting warmer! me |) my seasonal depression /,2021-03-30 21:22:53+00:00,-1
4009,i have an infinite wardrobe as i hoard clothes and also i work from home so my necessity for having clean clothes has dwindled. i typically grab a load from my massive pile of things i actually need and then proceed to dwell in my depression nest,2021-03-30 21:21:06+00:00,-1
4010,"um i think this person has trans mixed up with gay. technically not wrong, but we donshame people with depression, add/hd, etc. and we dongo out of our way to ostracize them. so if it is a mental disorder the op needs to be slapped for yelling ""you retarded"" (basically",2021-03-30 21:20:51+00:00,-1
4011,"our own children in san diego have been suffering for over a year now, bound to a screens for hours a day, and experiencing anxiety, depression, even thoughts of suicide. i have to speak up for the people in my district that just want to get back to work and real school.",2021-03-30 21:20:20+00:00,-1
4012,"you mean the economy he inherited after obama/biden recovered from the bush depression? or are you referring to the one that declined in his last year in office? also please explain if trump cut taxes, why did mine go up",2021-03-30 21:20:09+00:00,-1
4013,"i knew i was different since i was a kid.. always getting trouble for interrupting the class, talking out of turn, etc.. got diagnosed in my early 's when i went to a psychiatrist to deal with my depression and anxiety after my mom's cancer diagnosis. (thought i was crazy",2021-03-30 21:19:55+00:00,-1
4014,its the depression for me (me,2021-03-30 21:19:49+00:00,-1
4015,i was dumb as hell and legit didn't know how to study my first couple years (undiagnosed depression played a major role there lol). it was stressful as hell at the time but i look back and s my damn h at the level of shit i deal with now comparatively,2021-03-30 21:19:37+00:00,-1
4016,so i can't sleep because i have depression. und because i had depression for now coming to year,2021-03-30 21:19:35+00:00,-1
4017,"pretty sure i was misdiagnosed with depression i genuinely dont feel depressed , i just cant do (or remember to do) shit lma",2021-03-30 21:19:33+00:00,0
4018,after my breakup in january i worked on myself. since then i have discovered myself my self worth and fought my depression for the fourth time in the midst of all that im the happiest i ever been im so dang proud of mysel,2021-03-30 21:18:09+00:00,1
4019,"eating healthier(gut bacteria manufacture about percent of the body's supply of serotonin), adding in supplements like d3, magnesium, fish oil, b complex and working out more/meditating and journaling have all helped me w my depression and anxiety. its all incremental thoug",2021-03-30 21:15:30+00:00,-1
4020,oh hell no my body is not rockin with this depression anymorei just got up for my :30 class and i look like a fucking mess,2021-03-30 21:15:07+00:00,-1
4021,"my aim is still pretty horrible by my standards/by the standards of people who can properly compensate for their strafe/use the full extent of their mousepad and that could probably change a lot with proper training, content/depression consumes too much of my time thoug",2021-03-30 21:12:08+00:00,0
4022,me i don't even understand ..i might enter depression,2021-03-30 21:11:19+00:00,-1
4023,what did i say about adding conclusory descriptors? nazis were a far-right party that partnered with germanys capitalist class to take over that country during a depression caused by capitalism. it means less than nothing that they called themselves the national socialists.,2021-03-30 21:10:44+00:00,-1
4024,"dont criticize new mothers going through postpartum depression. its not their fault, its nobodys. they need support more than ever. my hormones are still fucked up years later j",2021-03-30 21:10:29+00:00,-1
4025,"after careful consideration i have decided to take this entire week off from streaming to hang out with my wife and kids. depression, and is not an easy thing to cope with and i think taking a little time to myself and with my family is much needed",2021-03-30 21:10:29+00:00,-1
4026,"bl prior struggle/depression = failure in l.a. (emma stone: la la land, coming home) i knew rock bottom as a real place round : producers (+ all else..) tracking me here = new pressure, unprepared for. had to aim high again but without college ego/nativit",2021-03-30 21:09:36+00:00,-1
4027,hope u been well other then the random sadness. i battle depression everyday girl. its not easy but damn it shows how strong u r to keep pushing. its like a weight that wants to drag u down but you got this. fuck those negative thoughts. you are beautiful and amazing.,2021-03-30 21:08:41+00:00,1
4028,"i am a person who has always had to work hard just to be on the heavier side of normal. i also have chronic depression &amp; gain weight during depressive episodes, which in turn makes me more depressed. im in the midst of the longest episode of my life &amp; am now heavier than ever",2021-03-30 21:07:11+00:00,-1
4029,find a skype therapist for anxiety and depression. online mindfulness therapy via skype. psychotherapy without drugs. contact me to learn more.,2021-03-30 21:05:01+00:00,-1
4030,holy fuck i was having such a good day today then boom depression hit... now i'm stressed as fuck and i'm currently hating my life rn,2021-03-30 21:04:45+00:00,-1
4031,i know my depression is hittin when im waking up at pm again,2021-03-30 21:03:53+00:00,-1
4032,"my god is greater than any rumor, gossip, ugliness, depression, sadness, worry, etc. thankful jesus died for me so that i may always have an abba",2021-03-30 21:00:25+00:00,-1
4033,"it's true many have legitimate gripes but too many people from various walks of life don't know how good they've got it. that's what my folks used say, having gone thru the depression. i worked with the public &gt;40 yrs &amp; many whiners/complainers and most had no just cause for it",2021-03-30 21:00:21+00:00,-1
4034,"sad but strong piece. i really like how you put it togther. there is sadness but no depression if you know what i mean. really a good job, thank you for sharing &amp; do come again.",2021-03-30 21:00:12+00:00,1
4035,working my way back. thanks for the kind comments about my depression. i didnt realize how bad it was until my partner said you havent been happy for years. and i realized i couldnt remember what happy felt like. but at least now i recognize it,2021-03-30 21:00:06+00:00,1
4036,who knew depression can make me feel alive,2021-03-30 20:58:50+00:00,-1
4037,depression gives me the ability to see the up side in getting fewer years of torture on this man made hell,2021-03-30 20:58:06+00:00,-1
4038,and my depression was never the same,2021-03-30 20:58:01+00:00,-1
4039,gamers be like i have depression and i want to di,2021-03-30 20:57:46+00:00,-1
4040,depression is a mf man . just be having a mf tired &amp; i aint even sleepy,2021-03-30 20:57:19+00:00,-1
4041,"not because i'll be over working, but because the way my depression is set up sometimes i just physically do not want to become vertical for days at a time",2021-03-30 20:55:15+00:00,-1
4042,i cannot hear peoples criticism of john greens book those suckers got me through my first depression era but i now know theyre not what i made them out to b,2021-03-30 20:54:57+00:00,-1
4043,only depression can make me do that,2021-03-30 20:54:50+00:00,-1
4044,depression kicking my mf as,2021-03-30 20:53:13+00:00,-1
4045,"depression and dying jokes at an all time high, cuz you don't wanna be here, my answer? leav",2021-03-30 20:52:43+00:00,-1
4046,"raging headache and today was just one of those days. thanks, depression. the sun is shining and the weather is beautiful and i feel like garbage.",2021-03-30 20:52:43+00:00,1
4047,"okay google, have i learned how to cry on demand or is it a symptom of depression to have intrusive thoughts that make you cry during otherwise normal situations",2021-03-30 20:52:24+00:00,-1
4048,"""so the canceled folk who have have been victims of the leftdisintegration directive-all i can say is ""buck up""-the depression &amp; rejection ur feeling is exactly what they r trying accomplish in order shut u up &amp; keep control-it really isnur fault-2 those...""",2021-03-30 20:52:15+00:00,-1
4049,my coworker: text me if you want to talk me internally: i literally cant open up to you because i play off my depression as a joke and you only see it as a joke,2021-03-30 20:50:12+00:00,1
4050,cus i got depressio,2021-03-30 20:50:06+00:00,0
4051,"its . ive been diagnosed with bipolar ii since . ive experienced depression since i was a child &amp; hypomania since i was a teenager. i manage my disorder with medication, good sleep, even better boundaries, &amp; an amazing mental health team.",2021-03-30 20:49:54+00:00,1
4052,my seasonal depression and i absolutely hate it too. just bring on the sunshiiineee,2021-03-30 20:47:28+00:00,-1
4053,id classify depression as a full-time job so my schedule is booke,2021-03-30 20:46:52+00:00,-1
4054,"album: rampage! songft depression went from dreaming to dripping from struggles to shining from wishing to being from lying to doing heard your new song, i was boo-ing tryna take me for granted, fuck you doing?. .....",2021-03-30 20:46:28+00:00,-1
4055,also yes my room with my bunnies got disgusting but when you have depression it gets terrible and my bed was always clean,2021-03-30 20:46:14+00:00,-1
4056,"been thru the worst things in life depression, addiction, neglected, bad relationships lots of bad things i cant say i havent lived life and im only lo",2021-03-30 20:45:23+00:00,-1
4057,what are some of your favorite pics that make you smile/laugh? asking for my depression lo,2021-03-30 20:45:15+00:00,-1
4058,never been so fucking miserable and lonely in my life...another sleeplessness night of abject misery and depression to look forward too.....good night you lucky lot,2021-03-30 20:43:48+00:00,-1
4059,the tweets about depression are from or years ago. what point is being proven???? all this tells me is that the owner of this account is trying less to point out hypocrisy and trying more to mock victims of mental health issue,2021-03-30 20:42:43+00:00,-1
4060,my midge is passing all her classes but one...we will work on picking up that grade tonight....small victories!!! she deals with alot with her depression and anxiety and let me tell you it's a learning experience for both of us. she has her days and so do i. but i se,2021-03-30 20:41:25+00:00,-1
4061,new trend: am i feeling tired bc of depression or the nd pfizer sho,2021-03-30 20:40:15+00:00,-1
4062,oh i totally get it! my depression shows up as anger and laziness. so i cant always tell if im being regular lazy or depressed lazy. working out usually helps me get through it tho,2021-03-30 20:38:18+00:00,-1
4063,anyway depression is really fun as fuck and i always look forward to another wave of hating mysel,2021-03-30 20:38:10+00:00,-1
4064,same and i think both age and depression / covid anxiety,2021-03-30 20:36:39+00:00,-1
4065,"ive been hella depressed, im going through a break up and i haven't had an appetite and like im sorry im putting my depression into working out instead of self harming again. like wtf",2021-03-30 20:34:50+00:00,-1
4066,bro my mom just asked me if i was making dinner i said no. then she goes whats your problem you havent been making dinner lately? i said depression then this woman says is it depression or are you depressed?,2021-03-30 20:34:40+00:00,-1
4067,the things i would do to have a single day where i could take a break from my battle with depression,2021-03-30 20:34:18+00:00,-1
4068,"anyway, i hope you all are doing as well as you possibly can be. hang in there, only a few more months and well be able to hug again and see live music. im gonna ride this tiny wave and do some depression break cleaning (aka get the dishes and trash out of my room and shower",2021-03-30 20:31:34+00:00,1
4069,"i cannot tell you the relief i feel. by june, i wont have to be terrified even in my own home and isolated like ive been for the past year. if something in my home is gonna kill me, let it be something i can actually fight against like an intruder, or my depression ffs",2021-03-30 20:31:33+00:00,-1
4070,"yall ive been really in the cptsd/depression suck the past -6 months. but i just got a flood of good news and i want to share since i have crumbs of serotonin. first, were moving from this godawful apartment and into a rad little house with a backyard/garag",2021-03-30 20:31:32+00:00,1
4071,"i dont know who prayed for me today, but i can feel it. i have been agonizing over something for a couple weeks- and my depression and some lingering adolescent anxiety has had me stuck not doing anything about it",2021-03-30 20:30:28+00:00,-1
4072,yes this is the biggest thing happening to me today. besides me reveling in ginas depression,2021-03-30 20:30:10+00:00,-1
4073,"afro-amerasians exhibit more anger, anxiety and depression, if not self-hatred, than their white cousins. culturally vietnamese, politically american and physically black, yall remember? i do",2021-03-30 20:29:08+00:00,-1
4074,"then was very upset, she could leave. when i got out, they noticed that my shirt was wet, which was from being a breastfeeding mother, borton recalled. chauvin or the other officer rudely said, you probably have postpartum depression, and you need help. /",2021-03-30 20:28:14+00:00,-1
4075,sometimes ion even wanna do shit but chill i hate my house fr it brings me depression like we dont gotta hang long just get me out the crib mor,2021-03-30 20:26:10+00:00,-1
4076,starting to think i had seasonal depression bc the way my mood has simply from the sun being out later is just bafflin,2021-03-30 20:26:02+00:00,-1
4077,"hi justin, i suffer from bouts of depression too. take deep breaths and listen to some of your favorite music, works for me. here is a picture of my neighbors dog to help you smile.",2021-03-30 20:25:39+00:00,0
4078,i have been listening to spanish music all day and i sincerely believe this is curing my depressio,2021-03-30 20:24:57+00:00,1
4079,"when i lost people i was close with between january-march , i spiraled into a major depression. i quit the tennis team a few days after my best friend died and i started to do so bad in school. i almost didnt graduate but i had a support system and overcame it. (8/?",2021-03-30 20:24:26+00:00,0
4080,time to cure my depression,2021-03-30 20:23:24+00:00,-1
4081,whats up with peoples obsession with poverty and the pain and depression that comes with it? i remember why i stopped using twitte,2021-03-30 20:23:06+00:00,-1
4082,"chin up duder, this depression shit whips our ass but it's about the little ways you manage it. i learned that repeating mantras, doing breathing exercises, and having little routines helps tremendousl",2021-03-30 20:21:56+00:00,-1
4083,"my psychiatrist. i was diagnosed with an unspecified mood disorder, along with what i already was diagnoses with years earlier (depression and anxiety) and was prescribed medicine that was picked up in ny the night before i left for argentina with bbyo. (6/?",2021-03-30 20:21:27+00:00,-1
4084,sorry for your struggles! won't blow sunshine i don't know your situation but so sorry to hear how desperate you are! i suffer from depression anxiety so i feel your pain. if it helps you at all to know others understand and care about you take a small amount comfort from that,2021-03-30 20:20:38+00:00,-1
4085,sounds like a lifetime of depression and health related problems i want no parts of.,2021-03-30 20:20:32+00:00,-1
4086,im really nervous about traveling but i also havent done anything since last march and the depression is hitting har,2021-03-30 20:19:57+00:00,-1
4087,"i never put my actual personal business on here much. but my god. trying to see a therapist to seek help dealing with this anxiety and depression i had for months and now the grief of losing my dad and my dr office treating it like shit just pisses me off so bad, man",2021-03-30 20:19:32+00:00,-1
4088,"lol, its always funny when people accuse me of envy, because i went to a better school than her, with a military background, and i ended up dropping out due to depression because the path that was taking me down was too soul-crushing. i want no part of her grift",2021-03-30 20:19:01+00:00,0
4089,when you have no friends and depression and you play this and you hear his voice all your problems goes away for a minute thank you you are my saviour,2021-03-30 20:17:59+00:00,-1
4090,i gotta be in a relationship with someone for at least a year and a half before i marry them cause i gotta know they can deal with my seasonal depression and my regular depressio,2021-03-30 20:16:45+00:00,-1
4091,the first time i realized something was wrong was in hs. i had tons of energy and was up countless hours of the night but i didnt realize what was going on. i would then crash into a major depression and it would be hard to function. (2/?,2021-03-30 20:15:39+00:00,-1
4092,"in my depression i bought a new motherboard, processor, and the case ive been wanting for a while...the best idea? probably not",2021-03-30 20:14:17+00:00,1
4093,depression is so tough. it messes with the best of us. i wish you peace and serenity as you struggle to get past it. there is light on the other side,2021-03-30 20:13:51+00:00,1
4094,love losing my appetite bc depression,2021-03-30 20:10:37+00:00,-1
4095,"for quite a while, i thought my anxiety, depression, stress, etc. related to reporting on child deaths was a result of me not being tough enough. in reality, this job can just be really hard and caring for the mental health of journalists is too often not a priority.",2021-03-30 20:10:23+00:00,-1
4096,fuck no. i want to feel the depression and rehab in my grits and eggs,2021-03-30 20:09:09+00:00,-1
4097,yesterday was one of my worst days in a long time bounced back today feeling wonderful but let me tell you depression is no joke appreciate the dms and support through it means alot fr yall helped me through it you know who you are,2021-03-30 20:08:04+00:00,-1
4098,bipolar daily goals take meds eat dishes read i feel like crap.,2021-03-30 20:03:44+00:00,0
4099,depression is sneaking up on me like i cant see that bitchhh hopefully some ihop will cope with it..,2021-03-30 20:03:44+00:00,1
4100,thie is what depression looks like. i haven't folded in months. just washed then made a pile. i strike back the darkness today.,2021-03-30 20:03:09+00:00,-1
4101,"the rwby vol. finale gave me clinical depression and sk8's latest episode cured it, this weekend was a rollercoaster rid",2021-03-30 20:01:29+00:00,-1
4102,"i've tried to be better about accepting the seemingly contradictory aspects of life. i'm hyper confident, but also anxious. i also find my depression kicks in mostly when things are objectively going really well for me",2021-03-30 20:00:24+00:00,-1
4103,i have been walking biscuits a lot more lately bc my roommate twisted her ankle....you guys heard about this exercise shit re:alleviating symptoms of depression? this shit is wil,2021-03-30 19:59:00+00:00,-1
4104,just me and my guitar pushing through depressio,2021-03-30 19:59:00+00:00,0
4105,god im praying this guitar hero shit will cure my depression thursda,2021-03-30 19:58:06+00:00,0
4106,sorry chief those vitamins arent curing my depressio,2021-03-30 19:55:24+00:00,0
4107,"everything is shit right now, but i dont think id have made it through the great depression or even shortly after. im not even doing well with this completely comfortable mild indentation. biden please make a new ccc and hire all of us",2021-03-30 19:55:14+00:00,1
4108,everyday i wake up and take my zoloft and yet my roommates still question why i wear the same flannel everyday and always nap. its called depression. look it up,2021-03-30 19:55:08+00:00,-1
4109,"i will pray you feel happy again soon. it's odd for me with depression, there's not really a reason to be sad, but i am",2021-03-30 19:53:26+00:00,-1
4110,i think i actually exhausted my depression so much that it...just...like...gave up and left,2021-03-30 19:52:52+00:00,-1
4111,hard just cured my depressio,2021-03-30 19:52:46+00:00,-1
4112,now i have depressio,2021-03-30 19:52:28+00:00,0
4113,"been hospitalized twice over this and they are still trying to figure out my diagnosis. at first they just labeled in manic depression. now they believe its bpd. one thing though, medication messed me up more by trying to figure out what to take also leaning off i",2021-03-30 19:52:00+00:00,-1
4114,i remember having a writing assignment approximately a thousand years ago and having it recommended that i watch some videos that connect anxiety/depression to premature birth which i still honestly think are kind of bonkers and not really applicable but hey,2021-03-30 19:51:44+00:00,1
4115,ive suffered from depression and still smiled and laughed with my friends .. ive attempted self harm and still got up and went to work . im human and ill forever over come anything . god hasnt left my side yet .,2021-03-30 19:50:11+00:00,-1
4116,"i dont have seasonal depression i have seasonal motivation. now that its warming up all i wanna do it go to the gym, yoga, or a bike ride !!",2021-03-30 19:48:50+00:00,1
4117,same thing this week. i think mine might be the start of a depression episode. just maintain awareness and ride through it. maybe eat a little healthier and maybe take a walk. vita-d is good these things too if you can supplement,2021-03-30 19:48:42+00:00,-1
4118,"the something i felt was crushing depression and sadness, ya boi hates moving sm",2021-03-30 19:48:06+00:00,-1
4119,he almost sold me on ketamine for depression. i just suspect its not done in this area,2021-03-30 19:46:46+00:00,-1
4120,arent they built to survive in that environment? perhaps this is the best analogy for my depression. -,2021-03-30 19:46:44+00:00,1
4121,if you dont know what this is its the cheapest pack of smokes a person can get at about $2.50 a pack. i dont believe they have a slogan but ive come up for one for the company. this. its where your life is.,2021-03-30 19:45:27+00:00,0
4122,the intersection of justice in mental &amp; medical health and suffering/sustaining nature of god. i have &amp; i'm in a pmdd group. it's heart wrenching. anger in women trauma abuse depression mental health undiagnosed stuff not being treated with respect as women in the medical real,2021-03-30 19:44:16+00:00,-1
4123,are you stressed? or anxious about anything? depressed? that happened to me a few weeks ago and it was my depression,2021-03-30 19:42:18+00:00,-1
4124,"this feel like my monthly wave of depression, ive become so functional on it",2021-03-30 19:38:42+00:00,-1
4125,"no, i have depression",2021-03-30 19:38:23+00:00,-1
4126,do you actually have anxiety or depression or are you faking for attention i definitely have it. i have been on medication for anxiety since i was . trust me i wish i didn't! and i have been on depression meds for about yea,2021-03-30 19:38:22+00:00,-1
4127,oh yes!! i have depression glass and i have pieces from fenton and viking and le smith and milk glass. i have glowy glass that glows under black light its my favorite,2021-03-30 19:37:31+00:00,1
4128,sorry i seem to have fallen into a depression hole... i really hate losing friends..,2021-03-30 19:36:56+00:00,-1
4129,puggsy... maybe... i've been wanting to submit for both games and hosting to a lot of events lately and have felt a bit discouraged... hopefully i can get the best of my depression and just do it this time around,2021-03-30 19:36:15+00:00,1
4130,same here. i recently spent days working on a piece with no one liking it. i have depression and cerebral palsy so motor skills for me are extremely limited. i still cant draw straight lines,2021-03-30 19:35:58+00:00,-1
4131,heres the article and i need a week-long depression nap,2021-03-30 19:35:30+00:00,-1
4132,got really excited after getting an alert from kaiser and it was... a reminder to take my annual depression screening,2021-03-30 19:34:39+00:00,0
4133,"i literally dont have a choice between my high metabolism, adulting, stress+depression the weight wont stay! but you right im basking in my weight",2021-03-30 19:34:31+00:00,0
4134,"as i was telling my buddy yesterday my depression is like me calmly looking at my inbox and thinking, no, it is better to be dead than to open that email. no, better to be dead than go to cvs. make lunch? death might be easier tho",2021-03-30 19:33:06+00:00,-1
4135,my stores of hope and excitement were drained years ago. but also no depression. i am pretty neutral on any news/project movement,2021-03-30 19:32:40+00:00,1
4136,making tiktok cures my depression,2021-03-30 19:32:34+00:00,-1
4137,"angels now i cant believe you went too, and the same way, eu te amo pra sempre gabriel cuida do vitor por mim !! depression and anxiety can take someone away from you just like that it hurts so bad",2021-03-30 19:29:54+00:00,-1
4138,im much more active while using cannabis. maybe because it boosts me out of the depression that keeps me stuck in ine place,2021-03-30 19:29:25+00:00,-1
4139,stop i was doing a depression fap,2021-03-30 19:24:28+00:00,-1
